t_rel_s,sim_Little_deg,real_Little_deg
7.4120,6.8756,0.0000
7.4160,6.8754,0.0000
7.4200,6.8756,0.0000
7.4240,6.8754,0.0000
7.4280,6.8756,0.0000
7.4320,6.8754,0.0000
7.4360,6.8756,0.0000
7.4400,6.8754,0.0000
7.4440,6.8756,0.0278
7.4480,6.8754,0.5251
7.4520,6.8756,1.0206
7.4560,6.8754,1.7845
7.4600,6.8756,2.5352
7.4640,6.8754,2.9840
7.4680,6.8756,4.0197
7.4720,6.8754,4.1722
7.4760,6.8756,4.7309
7.4800,6.8754,5.5073
7.4840,6.8755,5.9603
7.4880,6.8754,5.9603
7.4920,6.8755,5.9603
7.4960,6.8754,6.2378
7.5000,6.8755,6.7282
7.5040,6.8754,7.1523
7.5080,6.8755,7.1523
7.5120,6.8754,7.5479
7.5160,6.8755,8.0371
7.5200,6.8755,8.3444
7.5240,6.8755,8.4794
7.5280,6.8754,9.3843
7.5320,6.8756,9.9513
7.5360,6.8754,10.1325
7.5400,6.8755,10.4611
7.5440,6.8754,11.3245
7.5480,6.8756,11.3245
7.5520,6.8754,11.3245
7.5560,6.8756,11.9516
7.5600,6.8754,12.5166
7.5640,6.8755,12.6439
7.5680,6.8755,13.5695
7.5720,6.8756,14.1366
7.5760,6.8754,14.3046
7.5800,6.8756,14.3046
7.5840,6.8755,14.3046
7.5880,6.8755,14.7463
7.5920,6.8754,14.9007
7.5960,6.8756,14.9007
7.6000,6.8754,15.2820
7.6040,6.8755,16.1985
7.6080,6.8754,17.1429
7.6120,7.5179,17.2848
7.6160,7.5489,17.2848
7.6200,7.5489,17.6831
7.6240,7.5489,18.4768
7.6280,7.5489,18.4768
7.6320,8.9928,18.4768
7.6360,9.0060,19.1260
7.6400,9.0059,19.8675
7.6440,9.0060,20.2649
7.6480,9.0059,20.2649
7.6520,10.4126,21.1372
7.6560,10.5071,21.4570
7.6600,10.5072,21.4570
7.6640,10.5071,21.6180
7.6680,10.5071,22.5993
7.6720,11.8965,23.0965
7.6760,11.9671,23.2450
7.6800,11.9671,23.6667
7.6840,11.9671,24.4371
7.6880,11.9671,24.4371
7.6920,11.9671,24.4371
7.6960,11.9671,25.1437
7.7000,11.9671,25.6291
7.7040,11.9671,25.6291
7.7080,11.9671,25.6291
7.7120,13.7202,26.5667
7.7160,13.7887,26.8212
7.7200,13.7887,26.8212
7.7240,13.7887,27.1192
7.7280,13.7887,28.6093
7.7320,15.4208,28.6093
7.7360,15.5264,28.9496
7.7400,15.5264,29.4330
7.7440,15.5264,29.8013
7.7480,15.5264,29.8013
7.7520,17.2311,30.7274
7.7560,17.4297,30.9934
7.7600,17.4297,30.9934
7.7640,17.4297,31.2591
7.7680,17.4297,32.1787
7.7720,18.8209,32.6422
7.7760,19.2382,32.7815
7.7800,19.2382,33.0164
7.7840,19.2382,33.4077
7.7880,19.2382,33.9735
7.7920,19.2382,33.9735
7.7960,21.0511,34.7332
7.8000,21.2029,35.1656
7.8040,21.2029,35.1656
7.8080,21.2029,35.1656
7.8120,22.8809,36.0762
7.8160,23.0646,36.3576
7.8200,23.0646,36.3576
7.8240,23.0646,36.8178
7.8280,23.0646,38.1457
7.8320,24.6967,38.1457
7.8360,24.8370,38.1457
7.8400,24.8370,38.6553
7.8440,24.8370,39.3377
7.8480,24.8370,39.3377
7.8520,26.5811,39.3377
7.8560,26.7704,40.1422
7.8600,26.7704,40.5298
7.8640,26.7704,40.6559
7.8680,26.7704,41.1417
7.8720,28.4405,41.6299
7.8760,28.6050,41.7219
7.8800,28.6050,42.2066
7.8840,28.6050,42.9139
7.8880,28.6050,42.9139
7.8920,28.6050,42.9139
7.8960,30.3091,43.6719
7.9000,30.5129,44.1060
7.9040,30.5128,44.1060
7.9080,30.5129,44.1060
7.9120,30.5128,44.1060
7.9160,32.1555,44.9156
7.9200,32.3252,45.5847
7.9240,32.3253,45.8940
7.9280,32.3252,45.9158
7.9320,33.9290,46.8970
7.9360,34.1344,47.0861
7.9400,34.1345,47.0861
7.9440,34.1344,47.4163
7.9480,34.1345,48.2781
7.9520,34.1344,48.2781
7.9560,35.8154,48.2781
7.9600,36.0202,48.8396
7.9640,36.0203,49.4702
7.9680,36.0202,49.4702
7.9720,36.0203,49.4702
7.9760,37.5780,50.2585
7.9800,37.8136,50.9463
7.9840,37.8136,51.2583
7.9880,37.8136,51.3169
7.9920,37.8136,51.7748
7.9960,39.3909,52.2683
8.0000,39.6062,52.4503
8.0040,39.6062,52.4503
8.0080,39.6062,52.5707
8.0120,39.6062,54.0405
8.0160,41.1055,54.2384
8.0200,41.3188,54.2384
8.0240,41.3187,54.4341
8.0280,41.3188,54.9186
8.0320,41.3187,55.3971
8.0360,42.8618,55.4305
8.0400,43.1208,55.7235
8.0440,43.1209,56.2238
8.0480,43.1208,56.6225
8.0520,43.1209,56.6225
8.0560,44.6521,57.4724
8.0600,44.9211,58.1388
8.0640,44.9210,58.4106
8.0680,44.9211,58.5055
8.0720,44.9210,58.9776
8.0760,46.5197,59.4499
8.0800,46.7196,59.6026
8.0840,46.7197,59.8836
8.0880,46.7196,60.7947
8.0920,46.7197,60.7947
8.0960,48.2821,60.7947
8.1000,48.5964,61.4361
8.1040,48.5963,61.9868
8.1080,48.5964,61.9868
8.1120,48.5963,61.9868
8.1160,50.1360,62.8745
8.1200,50.3818,63.1788
8.1240,50.3819,63.1788
8.1280,50.3818,63.3999
8.1320,50.3819,64.3297
8.1360,51.8630,64.8103
8.1400,52.0881,64.9669
8.1440,52.0881,65.2019
8.1480,52.0881,65.5629
8.1520,52.0881,65.5629
8.1560,52.0881,65.5629
8.1600,53.6631,65.5629
8.1640,53.8848,66.2266
8.1680,53.8847,67.3510
8.1720,53.8848,67.3510
8.1760,55.4368,67.3510
8.1800,55.6803,68.0055
8.1840,55.6802,68.5430
8.1880,55.6803,68.5430
8.1920,55.6802,68.5574
8.1960,55.6803,69.4749
8.2000,57.0446,69.7351
8.2040,57.2958,69.7351
8.2080,57.2957,69.9961
8.2120,57.2958,70.9272
8.2160,57.2957,70.9272
8.2200,57.2958,70.9272
8.2240,57.2957,71.4431
8.2280,57.2958,72.2509
8.2320,57.2957,72.7152
8.2360,57.2958,72.7152
8.2400,57.2957,73.0794
8.2440,57.2958,73.5620
8.2480,57.2957,73.9073
8.2520,57.2958,73.9348
8.2560,57.2957,74.8302
8.2600,57.2958,75.0993
8.2640,57.2957,75.0993
8.2680,57.2958,75.3658
8.2720,57.2957,76.2914
8.2760,57.2958,76.2914
8.2800,57.2957,76.2914
8.2840,57.2957,77.4834
8.2880,57.2956,77.4834
8.2920,57.2958,77.5094
8.2960,57.2957,77.9467
8.3000,57.2957,78.4315
8.3040,57.2957,78.6755
8.3080,57.2958,78.6755
8.3120,57.2957,78.6755
8.3160,57.2958,78.6755
8.3200,57.2956,78.6755
8.3240,57.2958,78.6755
8.3280,57.2955,78.6755
8.3320,57.2958,78.6755
8.3360,57.2956,78.6755
8.3400,57.2958,78.6755
8.3440,57.2955,78.6755
8.3480,57.2958,78.6755
8.3520,57.2956,78.6755
8.3560,57.2958,78.6755
8.3600,57.2955,78.6755
8.3640,57.2958,78.6755
8.3680,57.2956,78.6755
8.3720,57.2958,78.6755
8.3760,57.2955,78.6755
8.3800,57.2958,78.6755
8.3840,57.2956,78.6755
8.3880,57.2958,78.6755
8.3920,57.2955,78.6755
8.3960,57.2958,78.6755
8.4000,57.2956,78.6755
8.4040,57.2958,78.6755
8.4080,57.2955,78.6755
8.4120,57.2958,78.6755
8.4160,57.2956,78.6755
8.4200,57.2957,78.6755
8.4240,57.2955,78.6755
8.4280,57.2958,78.6755
8.4320,57.2956,78.6755
8.4360,57.2958,78.6755
8.4400,57.2955,78.6755
8.4440,57.2958,78.6755
8.4480,57.2956,78.6755
8.4520,57.2957,78.6755
8.4560,57.2955,78.6755
8.4600,57.2958,78.6755
8.4640,57.2956,78.6755
8.4680,57.2958,78.6755
8.4720,57.2955,78.6755
8.4760,57.2958,78.6755
8.4800,57.2956,78.6755
8.4840,57.2958,78.6755
8.4880,57.2955,78.6755
8.4920,57.2958,78.6755
8.4960,57.2956,78.6755
8.5000,57.2957,78.6755
8.5040,57.2955,78.6755
8.5080,57.2958,78.6755
8.5120,57.2956,78.6755
8.5160,57.2958,78.6755
8.5200,57.2955,78.6755
8.5240,57.2958,78.6755
8.5280,57.2956,78.6755
8.5320,57.2957,78.6755
8.5360,57.2956,78.6755
8.5400,57.2958,78.6755
8.5440,57.2956,78.6755
8.5480,57.2958,78.6755
8.5520,57.2955,78.6755
8.5560,57.2958,78.6755
8.5600,57.2956,78.6755
8.5640,57.2958,78.6755
8.5680,57.2955,78.6755
8.5720,57.2958,78.6755
8.5760,57.2956,78.6755
8.5800,57.2958,78.6755
8.5840,57.2956,78.6755
8.5880,57.2958,78.6755
8.5920,57.2956,78.6755
8.5960,57.2958,78.6755
8.6000,57.2955,78.6755
8.6040,57.2958,78.6755
8.6080,57.2956,78.6755
8.6120,57.2958,78.6755
8.6160,57.2955,78.6755
8.6200,57.2958,78.6755
8.6240,57.2956,78.6755
8.6280,57.2958,78.6755
8.6320,57.2955,78.6755
8.6360,57.2958,78.6755
8.6400,57.2956,78.6755
8.6440,57.2957,78.6755
8.6480,57.2955,78.6755
8.6520,57.2958,78.6755
8.6560,57.2956,78.6755
8.6600,57.2957,78.6755
8.6640,57.2955,78.6755
8.6680,57.2958,78.6755
8.6720,57.2956,78.6755
8.6760,57.2958,78.6755
8.6800,57.2955,78.6755
8.6840,57.2957,78.6755
8.6880,57.2956,78.6755
8.6920,57.2958,78.6755
8.6960,57.2955,78.6755
8.7000,57.2959,78.6755
8.7040,57.2955,78.6755
8.7080,57.2958,78.6755
8.7120,57.2954,78.6755
8.7160,57.2959,78.6755
8.7200,57.2955,78.6755
8.7240,57.2958,78.6755
8.7280,57.2955,78.6755
8.7320,57.2958,78.6755
8.7360,57.2954,78.6755
8.7400,57.2958,78.6755
8.7440,57.2955,78.6755
8.7480,57.2959,78.6755
8.7520,57.2955,78.6755
8.7560,57.2959,78.6755
8.7600,57.2955,78.6755
8.7640,57.2959,78.6755
8.7680,57.2955,78.6755
8.7720,57.2959,78.6755
8.7760,57.2954,78.6755
8.7800,57.2958,78.6755
8.7840,57.2955,78.6755
8.7880,57.2959,78.6755
8.7920,57.2954,78.6755
8.7960,57.2959,78.6755
8.8000,57.2954,78.6755
8.8040,57.2959,78.6755
8.8080,57.2955,78.6755
8.8120,57.2959,78.6755
8.8160,57.2954,78.6755
8.8200,57.2959,78.6755
8.8240,57.2955,78.6755
8.8280,57.2959,78.6755
8.8320,57.2954,78.6755
8.8360,57.2959,78.6755
8.8400,57.2954,78.6755
8.8440,57.2958,78.6755
8.8480,57.2954,78.6755
8.8520,57.2958,78.6755
8.8560,57.2955,78.6755
8.8600,57.2959,78.6755
8.8640,57.2954,78.6755
8.8680,57.2959,78.6755
8.8720,57.2954,78.6755
8.8760,57.2959,78.6755
8.8800,57.2955,78.6755
8.8840,57.2958,78.6755
8.8880,57.2955,78.6755
8.8920,57.2959,78.6755
8.8960,57.2955,78.6755
8.9000,57.2959,78.6755
8.9040,57.2955,78.6755
8.9080,57.2959,78.6755
8.9120,57.2954,78.6755
8.9160,57.2959,78.6755
8.9200,57.2954,78.6755
8.9240,57.2959,78.6755
8.9280,57.2955,78.6755
8.9320,57.2959,78.6755
8.9360,57.2954,78.6755
8.9400,57.2959,78.6755
8.9440,57.2955,78.6755
8.9480,57.2959,78.6755
8.9520,57.2954,78.6755
8.9560,57.2959,78.6755
8.9600,57.2955,78.6755
8.9640,57.2958,78.6755
8.9680,57.2955,78.6755
8.9720,57.2959,78.6755
8.9760,57.2954,78.6755
8.9800,57.2958,78.6755
8.9840,57.2955,78.6755
8.9880,57.2958,78.6755
8.9920,57.2955,78.6755
8.9960,57.2959,78.6755
9.0000,57.2955,78.6755
9.0040,57.2958,78.6755
9.0080,57.2955,78.6755
9.0120,57.2959,78.6755
9.0160,57.2955,78.6755
9.0200,57.2959,78.6755
9.0240,57.2955,78.6755
9.0280,57.2958,78.6755
9.0320,57.2955,78.6755
9.0360,57.2959,78.6755
9.0400,57.2955,78.6755
9.0440,57.2958,78.6755
9.0480,57.2955,78.6755
9.0520,57.2959,78.6755
9.0560,57.2955,78.6755
9.0600,57.2958,78.6755
9.0640,57.2955,78.6755
9.0680,57.2959,78.6755
9.0720,57.2955,78.6755
9.0760,57.2958,78.6755
9.0800,57.2955,78.6755
9.0840,57.2958,78.6755
9.0880,57.2955,78.6755
9.0920,57.2959,78.6755
9.0960,57.2955,78.6755
9.1000,57.2959,78.6755
9.1040,57.2955,78.6755
9.1080,57.2958,78.6755
9.1120,57.2955,78.6755
9.1160,57.2959,78.6755
9.1200,57.2955,78.6755
9.1240,57.2958,78.6755
9.1280,57.2955,78.6755
9.1320,57.2959,78.6755
9.1360,57.2955,78.6755
9.1400,57.2959,78.6755
9.1440,57.2955,78.6755
9.1480,57.2959,78.6755
9.1520,57.2955,78.6755
9.1560,57.2958,78.6755
9.1600,57.2955,78.6755
9.1640,57.2959,78.6755
9.1680,57.2955,78.6755
9.1720,57.2959,78.6755
9.1760,57.2955,78.6755
9.1800,57.2959,78.6755
9.1840,57.2955,78.6755
9.1880,57.2959,78.6755
9.1920,57.2955,78.6755
9.1960,57.2958,78.6755
9.2000,57.2955,78.6755
9.2040,57.2959,78.6755
9.2080,57.2955,78.6755
9.2120,57.2959,78.6755
9.2160,57.2955,78.6755
9.2200,57.2959,78.6755
9.2240,57.2955,78.6755
9.2280,57.2958,78.6755
9.2320,57.2955,78.6755
9.2360,57.2959,78.6755
9.2400,57.2955,78.6755
9.2440,57.2959,78.6755
9.2480,57.2955,78.6755
9.2520,57.2959,78.6755
9.2560,57.2955,78.6755
9.2600,57.2959,78.6755
9.2640,57.2955,78.6755
9.2680,57.2959,78.6755
9.2720,57.2955,78.6755
9.2760,57.2959,78.6755
9.2800,57.2955,78.6755
9.2840,57.2959,78.6755
9.2880,57.2955,78.6755
9.2920,57.2959,78.6755
9.2960,57.2955,78.6755
9.3000,57.2959,78.6755
9.3040,57.2955,78.6755
9.3080,57.2958,78.6755
9.3120,57.2955,78.6755
9.3160,57.2959,78.6755
9.3200,57.2955,78.6755
9.3240,57.2959,78.6755
9.3280,57.2955,78.6755
9.3320,57.2959,78.6755
9.3360,57.2955,78.6755
9.3400,57.2959,78.6755
9.3440,57.2955,78.6755
9.3480,57.2959,78.6755
9.3520,57.2955,78.6755
9.3560,57.2959,78.6755
9.3600,57.2954,78.6755
9.3640,57.2959,78.6755
9.3680,57.2956,78.6755
9.3720,57.2958,78.6755
9.3760,57.2955,78.6755
9.3800,57.2959,78.6755
9.3840,57.2955,78.6755
9.3880,57.2958,78.6755
9.3920,57.2955,78.6755
9.3960,57.2959,78.6755
9.4000,57.2955,78.6755
9.4040,57.2959,78.6755
9.4080,57.2955,78.6755
9.4120,57.2958,78.6755
9.4160,57.2955,78.6755
9.4200,57.2959,78.6755
9.4240,57.2955,78.6755
9.4280,57.2958,78.6755
9.4320,57.2955,78.6755
9.4360,57.2959,78.6755
9.4400,57.2955,78.6755
9.4440,57.2959,78.6755
9.4480,57.2955,78.6755
9.4520,57.2958,78.6755
9.4560,57.2955,78.6755
9.4600,57.2959,78.6755
9.4640,57.2955,78.6755
9.4680,57.2958,78.6755
9.4720,57.2955,78.6755
9.4760,57.2959,78.6755
9.4800,57.2955,78.6755
9.4840,57.2958,78.6755
9.4880,57.2955,78.6755
9.4920,57.2959,78.6755
9.4960,57.2955,78.6755
9.5000,57.2958,78.6755
9.5040,57.2955,78.6755
9.5080,57.2958,78.6755
9.5120,57.2955,78.6755
9.5160,57.2959,78.6755
9.5200,57.2955,78.6755
9.5240,57.2959,78.6755
9.5280,57.2955,78.6755
9.5320,57.2959,78.6755
9.5360,57.2955,78.6755
9.5400,57.2959,78.6755
9.5440,57.2955,78.6755
9.5480,57.2958,78.6755
9.5520,57.2955,78.6755
9.5560,57.2959,78.6755
9.5600,57.2955,78.6755
9.5640,57.2959,78.6755
9.5680,57.2955,78.6755
9.5720,57.2959,78.6755
9.5760,57.2955,78.6755
9.5800,57.2959,78.6755
9.5840,57.2955,78.6755
9.5880,57.2958,78.6755
9.5920,57.2955,78.6755
9.5960,57.2959,78.6755
9.6000,57.2955,78.6755
9.6040,57.2959,78.6755
9.6080,57.2955,78.6755
9.6120,57.2958,78.6755
9.6160,57.2954,78.6755
9.6200,57.2959,78.6755
9.6240,57.2955,78.6755
9.6280,57.2958,78.6755
9.6320,57.2955,78.6755
9.6360,57.2958,78.6755
9.6400,57.2955,78.6755
9.6440,57.2959,78.6755
9.6480,57.2955,78.6755
9.6520,57.2959,78.6755
9.6560,57.2955,78.6755
9.6600,57.2959,78.6755
9.6640,57.2955,78.6755
9.6680,57.2958,78.6755
9.6720,57.2955,78.6755
9.6760,57.2959,78.2053
9.6800,57.2955,77.4834
9.6840,57.2958,77.4834
9.6880,57.2955,77.4834
9.6920,57.2959,76.3935
9.6960,57.2955,75.1862
9.7000,57.2959,74.3744
9.7040,57.2955,73.9016
9.7080,57.2959,73.4494
9.7120,57.2955,72.5885
9.7160,57.2959,71.8614
9.7200,57.2955,71.2634
9.7240,57.2958,70.3339
9.7280,57.2955,69.8652
9.7320,57.2959,69.3854
9.7360,57.2955,68.6414
9.7400,57.2958,67.7986
9.7440,57.2955,67.3264
9.7480,57.2958,66.8546
9.7520,57.2955,66.0152
9.7560,57.2959,65.2962
9.7600,57.2955,64.6278
9.7640,57.2959,63.7313
9.7680,57.2955,63.2604
9.7720,57.2959,62.7807
9.7760,57.2955,62.0563
9.7800,57.2958,61.3026
9.7840,57.2955,60.7375
9.7880,57.2959,59.7617
9.7920,57.2955,59.2092
9.7960,57.2958,58.7294
9.8000,57.2955,58.0785
9.8040,57.2959,57.1682
9.8080,57.2955,56.6888
9.8120,57.2958,55.8074
9.8160,57.2955,54.8414
9.8200,57.2958,54.0551
9.8240,57.2955,53.6424
9.8280,57.2958,53.6424
9.8320,57.2955,52.8666
9.8360,57.2959,52.1642
9.8400,57.2955,51.3111
9.8440,57.2958,50.0169
9.8480,57.2955,49.5437
9.8520,57.2958,48.6624
9.8560,57.2955,47.9815
9.8600,57.2958,47.5021
9.8640,57.2955,47.0054
9.8680,57.2958,46.0520
9.8720,57.2955,45.4801
9.8760,57.2958,45.0147
9.8800,57.2955,44.4495
9.8840,57.2958,43.4475
9.8880,57.2955,42.9723
9.8920,57.2958,42.1251
9.8960,57.2955,41.4403
9.9000,57.2958,40.9381
9.9040,57.2955,40.3793
9.9080,57.2958,39.4686
9.9120,57.2955,38.9331
9.9160,57.2958,38.1455
9.9200,57.2955,37.3583
9.9240,57.2958,36.8870
9.9280,57.2955,36.4200
9.9320,55.5672,35.5511
9.9360,55.0940,34.8626
9.9400,55.0940,34.5695
9.9440,55.0939,34.3479
9.9480,55.0940,32.9232
9.9520,52.9564,32.3443
9.9560,52.3574,31.5534
9.9600,52.3575,30.7960
9.9640,52.3574,30.3101
9.9680,52.3574,29.8372
9.9720,52.3574,28.9358
9.9760,49.9948,27.9824
9.9800,49.3500,27.0126
9.9840,49.3500,26.1335
9.9880,49.3500,25.6676
9.9920,49.3500,25.6291
9.9960,46.8623,24.9786
10.0000,46.1872,24.2224
10.0040,46.1872,23.6549
10.0080,46.1872,22.7236
10.0120,46.1872,21.7741
10.0160,43.7269,21.1286
10.0200,43.0488,20.4235
10.0240,43.0488,19.5700
10.0280,43.0488,19.1035
10.0320,43.0488,18.6177
10.0360,40.5539,17.8110
10.0400,39.8520,17.0683
10.0440,39.8520,16.4704
10.0480,39.8520,15.5278
10.0520,39.8520,15.0489
10.0560,37.3311,14.5689
10.0600,36.6046,13.8519
10.0640,36.6046,12.9956
10.0680,36.6046,12.5300
10.0720,36.6046,12.0634
10.0760,34.0822,11.2596
10.0800,33.3929,10.5457
10.0840,33.3929,9.9152
10.0880,33.3929,8.9659
10.0920,33.3929,8.4713
10.0960,30.8712,7.9885
10.1000,30.1326,7.2700
10.1040,30.1326,6.4384
10.1080,30.1326,5.9667
10.1120,30.1326,5.4978
10.1160,27.6538,4.6715
10.1200,26.9095,3.9375
10.1240,26.9095,3.3365
10.1280,26.9095,2.3928
10.1320,26.9095,1.9327
10.1360,24.3646,1.4391
10.1400,23.6395,0.6865
10.1440,23.6395,0.0000
10.1480,23.6395,0.0000
10.1520,23.6395,0.0000
10.1560,21.1718,0.0000
10.1600,20.4875,0.0000
10.1640,20.4875,0.0000
10.1680,20.4875,0.0000
10.1720,20.4875,0.0000
10.1760,18.3791,0.0000
10.1800,17.7559,0.0000
10.1840,17.7559,0.0000
10.1880,17.7559,0.0000
10.1920,17.7559,0.0000
10.1960,15.9290,0.0000
10.2000,15.3884,0.0000
10.2040,15.3884,0.0000
10.2080,15.3884,0.0000
10.2120,15.3884,0.0000
10.2160,13.8299,0.0000
10.2200,13.3366,0.0000
10.2240,13.3366,0.0000
10.2280,13.3366,0.0000
10.2320,13.3366,0.0000
10.2360,11.9689,0.0000
10.2400,11.5584,0.0000
10.2440,11.5584,0.0000
10.2480,11.5584,0.0000
10.2520,11.5584,0.0000
10.2560,10.3972,0.0000
10.2600,10.0173,0.0000
10.2640,10.0173,0.0000
10.2680,10.0173,0.0000
10.2720,10.0173,0.0000
10.2760,9.1302,0.0000
10.2800,8.6817,0.0000
10.2840,8.6817,0.0000
10.2880,8.6817,0.0000
10.2920,8.6817,0.0000
10.2960,7.7969,0.0000
10.3000,7.5241,0.0000
10.3040,7.5241,0.0000
10.3080,7.5241,0.0000
10.3120,7.5241,0.0000
10.3160,7.0313,0.0000
10.3200,6.8755,0.0000
10.3240,6.8755,0.0000
10.3280,6.8755,0.0000
10.3320,6.8755,0.0000
10.3360,6.8755,0.0000
10.3400,6.8755,0.0000
10.3440,6.8755,0.0000
10.3480,6.8755,0.0000
10.3520,6.8755,0.0000
10.3560,6.8755,0.0000
10.3600,6.8756,0.0000
10.3640,6.8754,0.0000
10.3680,6.8756,0.0000
10.3720,6.8754,0.0000
10.3760,6.8756,0.0000
10.3800,6.8754,0.0000
10.3840,6.8756,0.0000
10.3880,6.8754,0.0000
10.3920,6.8756,0.0000
10.3960,6.8755,0.0000
10.4000,6.8756,0.0000
10.4040,6.8755,0.0000
10.4080,6.8756,0.0000
10.4120,6.8754,0.0000
10.4160,6.8756,0.0000
10.4200,6.8754,0.0000
10.4240,6.8756,0.0000
10.4280,6.8754,0.0000
10.4320,6.8756,0.0000
10.4360,6.8754,0.0000
10.4400,6.8756,0.0000
10.4440,6.8754,0.0000
10.4480,6.8756,0.0000
10.4520,6.8754,0.0000
10.4560,6.8755,0.0000
10.4600,6.8755,0.0000
10.4640,6.8756,0.0000
10.4680,6.8754,0.0000
10.4720,6.8756,0.0000
10.4760,6.8754,0.0000
10.4800,6.8755,0.0000
10.4840,6.8755,0.0000
10.4880,6.8756,0.0000
10.4920,6.8755,0.0000
10.4960,6.8756,0.0000
10.5000,6.8754,0.0000
10.5040,6.8756,0.0000
10.5080,6.8755,0.0000
10.5120,6.8756,0.0000
10.5160,6.8755,0.0000
10.5200,6.8755,0.0000
10.5240,6.8755,0.0000
10.5280,6.8756,0.0000
10.5320,6.8754,0.0000
10.5360,6.8756,0.0000
10.5400,6.8755,0.0000
10.5440,6.8755,0.0000
10.5480,6.8755,0.0000
10.5520,6.8755,0.0000
10.5560,6.8755,0.0000
10.5600,6.8755,0.0000
10.5640,6.8755,0.0000
10.5680,6.8756,0.0000
10.5720,6.8755,0.0000
10.5760,6.8755,0.0000
10.5800,6.8755,0.0000
10.5840,6.8755,0.0000
10.5880,6.8755,0.0000
10.5920,6.8755,0.0000
10.5960,6.8755,0.0000
10.6000,6.8755,0.0000
10.6040,6.8755,0.0000
10.6080,6.8755,0.0000
10.6120,6.8755,0.0000
10.6160,6.8755,0.0000
10.6200,6.8755,0.0000
10.6240,6.8755,0.0000
10.6280,6.8755,0.0000
10.6320,6.8755,0.0000
10.6360,6.8755,0.0000
10.6400,6.8755,0.0000
10.6440,6.8755,0.0000
10.6480,6.8755,0.0000
10.6520,6.8755,0.0000
10.6560,6.8755,0.0000
10.6600,6.8755,0.0000
10.6640,6.8755,0.0000
10.6680,6.8755,0.0000
10.6720,6.8755,0.0000
10.6760,6.8755,0.0000
10.6800,6.8755,0.0000
10.6840,6.8755,0.0000
10.6880,6.8755,0.0000
10.6920,6.8755,0.0000
10.6960,6.8755,0.0000
10.7000,6.8755,0.0000
10.7040,6.8755,0.0000
10.7080,6.8755,0.0000
10.7120,6.8756,0.0000
10.7160,6.8755,0.0000
10.7200,6.8756,0.0000
10.7240,6.8755,0.0000
10.7280,6.8756,0.0000
10.7320,6.8755,0.0000
10.7360,6.8756,0.0000
10.7400,6.8755,0.0000
10.7440,6.8755,0.0000
10.7480,6.8755,0.0000
10.7520,6.8756,0.0000
10.7560,6.8755,0.0000
10.7600,6.8755,0.0000
10.7640,6.8755,0.0000
10.7680,6.8756,0.0000
10.7720,6.8755,0.0000
10.7760,6.8755,0.0000
10.7800,6.8755,0.0000
10.7840,6.8755,0.0000
10.7880,6.8755,0.0000
10.7920,6.8755,0.0000
10.7960,6.8755,0.0000
10.8000,6.8756,0.0000
10.8040,6.8755,0.0000
10.8080,6.8755,0.0000
10.8120,6.8755,0.0000
10.8160,6.8756,0.0000
10.8200,6.8755,0.0000
10.8240,6.8755,0.0000
10.8280,6.8755,0.0000
10.8320,6.8756,0.0000
10.8360,6.8755,0.0000
10.8400,6.8755,0.0000
10.8440,6.8755,0.0000
10.8480,6.8756,0.0000
10.8520,6.8755,0.0000
10.8560,6.8755,0.0000
10.8600,6.8755,0.0000
10.8640,6.8755,0.0000
10.8680,6.8755,0.0000
10.8720,6.8755,0.0000
10.8760,6.8755,0.0000
10.8800,6.8755,0.0000
10.8840,6.8755,0.0000
10.8880,6.8755,0.0000
10.8920,6.8755,0.0000
10.8960,6.8755,0.0000
10.9000,6.8755,0.0000
10.9040,6.8755,0.0000
10.9080,6.8755,0.0000
10.9120,6.8756,0.0000
10.9160,6.8755,0.0000
10.9200,6.8755,0.0000
10.9240,6.8755,0.0000
10.9280,6.8755,0.0000
10.9320,6.8755,0.0000
10.9360,6.8756,0.0000
10.9400,6.8755,0.0000
10.9440,6.8755,0.0000
10.9480,6.8755,0.0000
10.9520,6.8755,0.0000
10.9560,6.8755,0.0000
10.9600,6.8755,0.0000
10.9640,6.8755,0.0000
10.9680,6.8755,0.0000
10.9720,6.8755,0.0000
10.9760,6.8755,0.0000
10.9800,6.8755,0.0000
10.9840,6.8755,0.0000
10.9880,6.8755,0.0000
10.9920,6.8755,0.0000
10.9960,6.8755,0.0000
11.0000,6.8755,0.0000
11.0040,6.8755,0.0000
11.0080,6.8755,0.0000
11.0120,6.8755,0.0000
11.0160,6.8755,0.0000
11.0200,6.8755,0.0000
11.0240,6.8755,0.0000
11.0280,6.8755,0.0000
11.0320,6.8755,0.0000
11.0360,6.8755,0.0000
11.0400,6.8755,0.0000
11.0440,6.8755,0.0000
11.0480,6.8755,0.0000
11.0520,6.8755,0.0000
11.0560,6.8755,0.0000
11.0600,6.8755,0.0000
11.0640,6.8755,0.0000
11.0680,6.8755,0.0000
11.0720,6.8755,0.0000
11.0760,6.8755,0.0000
11.0800,6.8755,0.0000
11.0840,6.8755,0.0000
11.0880,6.8755,0.0000
11.0920,6.8755,0.0000
11.0960,6.8755,0.0000
11.1000,6.8755,0.0000
11.1040,6.8755,0.0000
11.1080,6.8755,0.0000
11.1120,6.8755,0.0000
11.1160,6.8755,0.0000
11.1200,6.8755,0.0000
11.1240,6.8755,0.0000
11.1280,6.8755,0.0000
11.1320,6.8755,0.0000
