t_rel_s,sim_Middle_deg,real_Middle_deg
7.4000,57.2956,69.1391
7.4040,57.2957,69.1391
7.4080,57.2956,69.1391
7.4120,57.2957,69.1391
7.4160,57.2955,69.1391
7.4200,57.2957,69.1391
7.4240,57.2956,69.1391
7.4280,57.2957,69.1391
7.4320,57.2956,69.1391
7.4360,57.2957,69.1391
7.4400,57.2956,69.1391
7.4440,57.2957,69.1391
7.4480,57.2955,69.1391
7.4520,57.2957,69.1391
7.4560,57.2956,69.1391
7.4600,57.2957,69.1391
7.4640,57.2956,69.1391
7.4680,57.2957,69.1391
7.4720,57.2956,69.1391
7.4760,57.2957,69.1391
7.4800,57.2956,69.1391
7.4840,57.2957,69.1391
7.4880,57.2956,69.1391
7.4920,57.2957,69.1391
7.4960,57.2956,69.1391
7.5000,57.2957,69.1391
7.5040,57.2956,69.1391
7.5080,57.2957,69.1391
7.5120,57.2956,69.1391
7.5160,57.2957,68.8575
7.5200,57.2956,68.5430
7.5240,57.2957,68.5430
7.5280,57.2956,68.5430
7.5320,57.2957,67.3274
7.5360,57.2956,66.7550
7.5400,57.2957,66.7550
7.5440,57.2956,66.5545
7.5480,57.2957,65.1285
7.5520,57.2956,64.5666
7.5560,57.2958,63.8005
7.5600,57.2956,62.9992
7.5640,57.2958,62.5280
7.5680,57.2956,62.0412
7.5720,57.2958,61.1965
7.5760,57.2956,60.7947
7.5800,57.2958,60.4480
7.5840,57.2956,59.6026
7.5880,57.2958,58.5703
7.5920,57.2956,58.0195
7.5960,57.2958,57.5345
7.6000,57.2956,57.0182
7.6040,57.2958,56.5367
7.6080,57.2956,56.0659
7.6120,57.2958,55.2140
7.6160,57.2956,54.5452
7.6200,57.2958,53.8667
7.6240,57.2956,52.9810
7.6280,57.2958,52.4858
7.6320,57.2956,52.4503
7.6360,57.2958,51.5259
7.6400,57.2957,50.4855
7.6440,57.2958,50.0662
7.6480,57.2957,50.0662
7.6520,57.2958,50.0662
7.6560,57.2957,49.2082
7.6600,57.2958,47.8664
7.6640,57.2957,47.0021
7.6680,57.2958,46.5303
7.6720,57.2957,46.0895
7.6760,57.2958,45.2945
7.6800,57.2957,44.4980
7.6840,57.2958,44.0997
7.6880,57.2957,42.9764
7.6920,57.2958,42.9139
7.6960,57.2957,42.2254
7.7000,57.2958,41.2915
7.7040,57.2957,40.4389
7.7080,57.2958,39.9759
7.7120,57.2957,39.9338
7.7160,55.8535,39.3388
7.7200,55.0253,38.5178
7.7240,55.0253,37.9016
7.7280,55.0253,36.9436
7.7320,55.0253,36.4919
7.7360,53.4475,36.3576
7.7400,52.6157,35.8741
7.7440,52.6157,35.0271
7.7480,52.6157,34.5605
7.7520,52.6157,33.6381
7.7560,51.0307,33.0193
7.7600,50.2096,32.2748
7.7640,50.2096,31.5894
7.7680,50.2096,31.5714
7.7720,50.2096,30.6154
7.7760,48.5278,30.0398
7.7800,47.7269,29.3718
7.7840,47.7269,28.6093
7.7880,47.7269,27.9821
7.7920,47.7269,27.0402
7.7960,45.9601,26.4568
7.8000,45.0984,26.2252
7.8040,45.0984,26.2252
7.8080,45.0984,26.2185
7.8120,45.0984,24.7957
7.8160,43.4216,23.6968
7.8200,42.5820,22.9773
7.8240,42.5820,22.4954
7.8280,42.5820,22.0350
7.8320,42.5820,21.5691
7.8360,40.7447,20.7030
7.8400,39.8448,19.7215
7.8440,39.8448,18.9168
7.8480,39.8448,18.4480
7.8520,39.8448,17.9705
7.8560,39.8448,17.1008
7.8600,37.8460,16.6887
7.8640,36.9162,16.3748
7.8680,36.9162,15.4967
7.8720,36.9162,15.4967
7.8760,35.0951,14.7690
7.8800,34.0603,14.0767
7.8840,34.0603,13.7086
7.8880,34.0603,12.5250
7.8920,34.0603,12.0184
7.8960,34.0603,11.1610
7.9000,31.9983,10.7285
7.9040,31.1083,10.3946
7.9080,31.1083,9.5140
7.9120,31.1083,9.0543
7.9160,29.1330,8.9404
7.9200,28.2321,8.0926
7.9240,28.2321,6.9784
7.9280,28.2321,6.5068
7.9320,28.2321,6.0382
7.9360,28.2321,5.5866
7.9400,26.2217,4.8513
7.9440,25.2625,4.0070
7.9480,25.2625,3.5762
7.9520,25.2625,3.5762
7.9560,25.2625,2.7909
7.9600,23.3228,1.8253
7.9640,22.3710,1.0165
7.9680,22.3710,0.5266
7.9720,22.3710,0.0635
7.9760,22.3710,0.0000
7.9800,20.3089,0.0000
7.9840,19.3882,0.0000
7.9880,19.3882,0.0000
7.9920,19.3882,0.0000
7.9960,19.3882,0.0000
8.0000,17.5949,0.0000
8.0040,16.8031,0.0000
8.0080,16.8031,0.0000
8.0120,16.8031,0.0000
8.0160,16.8031,0.0000
8.0200,15.2291,0.0000
8.0240,14.5627,0.0000
8.0280,14.5627,0.0000
8.0320,14.5627,0.0000
8.0360,14.5627,0.0000
8.0400,13.2339,0.0000
8.0440,12.6210,0.0000
8.0480,12.6210,0.0000
8.0520,12.6210,0.0000
8.0560,12.6210,0.0000
8.0600,11.4499,0.0000
8.0640,10.9382,0.0000
8.0680,10.9382,0.0000
8.0720,10.9382,0.0000
8.0760,10.9382,0.0000
8.0800,9.9774,0.0000
8.0840,9.4798,0.0000
8.0880,9.4798,0.0000
8.0920,9.4798,0.0000
8.0960,9.4798,0.0000
8.1000,8.6632,0.0000
8.1040,8.2158,0.0000
8.1080,8.2158,0.0000
8.1120,8.2158,0.0000
8.1160,8.2158,0.0000
8.1200,7.4908,0.0000
8.1240,7.1203,0.0000
8.1280,7.1204,0.0000
8.1320,7.1203,0.0000
8.1360,7.1204,0.0000
8.1400,6.9536,0.0000
8.1440,6.8755,0.0000
8.1480,6.8755,0.0000
8.1520,6.8755,0.0000
8.1560,6.8755,0.0000
8.1600,6.8755,0.0000
8.1640,6.8755,0.0000
8.1680,6.8755,0.0000
8.1720,6.8755,0.0000
8.1760,6.8755,0.0000
8.1800,6.8755,0.0000
8.1840,6.8755,0.0000
8.1880,6.8755,0.0000
8.1920,6.8755,0.0000
8.1960,6.8755,0.0000
8.2000,6.8756,0.0000
8.2040,6.8755,0.0000
8.2080,6.8755,0.0000
8.2120,6.8755,0.0000
8.2160,6.8755,0.0000
8.2200,6.8755,0.0000
8.2240,6.8755,0.0000
8.2280,6.8755,0.0000
8.2320,6.8755,0.0000
8.2360,6.8755,0.0000
8.2400,6.8756,0.0000
8.2440,6.8755,0.0000
8.2480,6.8756,0.0000
8.2520,6.8755,0.0000
8.2560,6.8755,0.0000
8.2600,6.8755,0.0000
8.2640,6.8755,0.0000
8.2680,6.8755,0.0000
8.2720,6.8755,0.0000
8.2760,6.8755,0.0000
8.2800,6.8755,0.0000
8.2840,6.8755,0.0000
8.2880,6.8755,0.0000
8.2920,6.8755,0.0000
8.2960,6.8755,0.0000
8.3000,6.8755,0.0000
8.3040,6.8755,0.0000
8.3080,6.8755,0.0000
8.3120,6.8755,0.0000
8.3160,6.8755,0.0000
8.3200,6.8755,0.0000
8.3240,6.8755,0.0000
8.3280,6.8755,0.0000
8.3320,6.8755,0.0000
8.3360,6.8755,0.0000
8.3400,6.8755,0.0000
8.3440,6.8755,0.0000
8.3480,6.8755,0.0000
8.3520,6.8755,0.0000
8.3560,6.8755,0.0000
8.3600,6.8755,0.0000
8.3640,6.8755,0.0000
8.3680,6.8756,0.0000
8.3720,6.8755,0.0000
8.3760,6.8755,0.0000
8.3800,6.8755,0.0000
8.3840,6.8755,0.0000
8.3880,6.8755,0.0000
8.3920,6.8755,0.0000
8.3960,6.8755,0.0000
8.4000,6.8755,0.0000
8.4040,6.8755,0.0000
8.4080,6.8755,0.0000
8.4120,6.8755,0.0000
8.4160,6.8755,0.0000
8.4200,6.8755,0.0000
8.4240,6.8755,0.0000
8.4280,6.8755,0.0000
8.4320,6.8755,0.0000
8.4360,6.8755,0.0000
8.4400,6.8755,0.0000
8.4440,6.8755,0.0000
8.4480,6.8755,0.0000
8.4520,6.8755,0.0000
8.4560,6.8755,0.0000
8.4600,6.8755,0.0000
8.4640,6.8755,0.0000
8.4680,6.8755,0.0000
8.4720,6.8755,0.0000
8.4760,6.8755,0.0000
8.4800,6.8755,0.0000
8.4840,6.8755,0.0000
8.4880,6.8755,0.0000
8.4920,6.8755,0.0000
8.4960,6.8755,0.0000
8.5000,6.8755,0.0000
8.5040,6.8755,0.0000
8.5080,6.8755,0.0000
8.5120,6.8755,0.0000
8.5160,6.8755,0.0000
8.5200,6.8755,0.0000
8.5240,6.8755,0.0000
8.5280,6.8755,0.0000
8.5320,6.8755,0.0000
8.5360,6.8755,0.0000
8.5400,6.8755,0.0000
8.5440,6.8755,0.0000
8.5480,6.8755,0.0000
8.5520,6.8755,0.0000
8.5560,6.8755,0.0000
8.5600,6.8755,0.0000
8.5640,6.8755,0.0000
8.5680,6.8755,0.0000
8.5720,6.8755,0.0000
8.5760,6.8755,0.0000
8.5800,6.8755,0.0000
8.5840,6.8755,0.0000
8.5880,6.8755,0.0000
8.5920,6.8755,0.0000
8.5960,6.8755,0.0000
8.6000,6.8755,0.0000
8.6040,6.8755,0.0000
8.6080,6.8755,0.0000
8.6120,6.8755,0.0000
8.6160,6.8755,0.0000
8.6200,6.8755,0.0000
8.6240,6.8755,0.0000
8.6280,6.8755,0.0000
8.6320,6.8755,0.0000
8.6360,6.8755,0.0000
8.6400,6.8755,0.0000
8.6440,6.8755,0.0000
8.6480,6.8755,0.0000
8.6520,6.8755,0.0000
8.6560,6.8755,0.0000
8.6600,6.8755,0.0000
8.6640,6.8755,0.0000
8.6680,6.8755,0.0000
8.6720,6.8755,0.0000
8.6760,6.8755,0.0000
8.6800,6.8755,0.0000
8.6840,6.8755,0.0000
8.6880,6.8755,0.0000
8.6920,6.8755,0.0000
8.6960,6.8755,0.0000
8.7000,6.8755,0.0000
8.7040,6.8755,0.0000
8.7080,6.8755,0.0000
8.7120,6.8755,0.0000
8.7160,6.8755,0.0000
8.7200,6.8756,0.0000
8.7240,6.8755,0.0000
8.7280,6.8755,0.0000
8.7320,6.8755,0.0000
8.7360,6.8755,0.0000
8.7400,6.8755,0.0000
8.7440,6.8755,0.0000
8.7480,6.8755,0.0000
8.7520,6.8755,0.0000
8.7560,6.8755,0.0000
8.7600,6.8756,0.0000
8.7640,6.8755,0.0000
8.7680,6.8755,0.0000
8.7720,6.8755,0.0000
8.7760,6.8756,0.0000
8.7800,6.8755,0.0000
8.7840,6.8755,0.0000
8.7880,6.8755,0.0000
8.7920,6.8755,0.0000
8.7960,6.8755,0.0000
8.8000,6.8755,0.0000
8.8040,6.8755,0.0000
8.8080,6.8755,0.0000
8.8120,6.8755,0.0000
8.8160,6.8756,0.0000
8.8200,6.8755,0.0000
8.8240,6.8756,0.0000
8.8280,6.8755,0.0000
8.8320,6.8755,0.0000
8.8360,6.8755,0.0000
8.8400,6.8755,0.0000
8.8440,6.8755,0.0000
8.8480,6.8755,0.0000
8.8520,6.8755,0.0000
8.8560,6.8755,0.0000
8.8600,6.8755,0.0000
8.8640,6.8755,0.0000
8.8680,6.8755,0.0000
8.8720,6.8755,0.0000
8.8760,6.8755,0.0434
8.8800,6.8755,0.4971
8.8840,6.8755,0.5960
8.8880,6.8755,1.1320
8.8920,6.8755,2.0813
8.8960,6.8755,3.0241
8.9000,6.8755,3.4947
8.9040,6.8755,3.9785
8.9080,6.8755,4.7483
8.9120,6.8755,5.3642
8.9160,6.8755,5.4553
8.9200,6.8755,6.3911
8.9240,6.8755,6.9427
8.9280,6.8755,7.1523
8.9320,6.8755,7.6664
8.9360,6.8755,8.9571
8.9400,6.8755,9.4835
8.9440,6.8755,9.9439
8.9480,6.8755,10.5226
8.9520,6.8755,11.1909
8.9560,6.8755,11.4746
8.9600,6.8755,12.3760
8.9640,6.8755,12.9121
8.9680,6.8755,13.3918
8.9720,6.8755,14.0554
8.9760,6.8755,14.9663
8.9800,6.8755,15.4207
8.9840,6.8755,16.2475
8.9880,6.8755,16.9642
8.9920,6.8755,17.2848
8.9960,6.8755,17.4119
9.0000,6.8755,18.3498
9.0040,6.8755,18.9032
9.0080,6.9907,19.3887
9.0120,7.0619,20.0604
9.0160,7.0618,20.9299
9.0200,7.0618,21.4059
9.0240,7.0618,22.3273
9.0280,8.2122,22.9665
9.0320,8.9812,23.4432
9.0360,8.9812,24.0093
9.0400,8.9812,24.9839
9.0440,8.9812,25.0331
9.0480,10.1676,25.9536
9.0520,11.1215,26.8212
9.0560,11.1215,26.9191
9.0600,11.1215,27.3951
9.0640,11.1215,27.8720
9.0680,12.4747,28.6782
9.0720,13.2942,29.4186
9.0760,13.2942,29.8926
9.0800,13.2942,30.3336
9.0840,13.2942,30.3974
9.0880,13.2942,31.3577
9.0920,13.2942,32.3952
9.0960,13.2942,32.9439
9.1000,13.2942,33.9639
9.1040,13.2942,33.9735
9.1080,14.9245,34.6427
9.1120,16.0515,35.3753
9.1160,16.0515,35.9426
9.1200,16.0515,36.9130
9.1240,16.0515,37.4099
9.1280,17.6525,38.2127
9.1320,18.8384,38.9571
9.1360,18.8384,39.4479
9.1400,18.8384,39.9295
9.1440,18.8384,39.9338
9.1480,18.8384,40.6025
9.1520,20.4616,41.5467
9.1560,21.6511,42.4253
9.1600,21.6511,42.9169
9.1640,21.6511,43.3821
9.1680,21.6511,44.1857
9.1720,23.2500,44.9200
9.1760,24.5656,45.5031
9.1800,24.5656,46.4061
9.1840,24.5656,46.9162
9.1880,26.2370,47.4118
9.1920,27.4889,48.1254
9.1960,27.4889,48.9875
9.2000,27.4889,49.4702
9.2040,27.4889,49.4702
9.2080,27.4889,50.1227
9.2120,29.0942,50.8815
9.2160,30.4197,51.5447
9.2200,30.4197,52.4492
9.2240,30.4197,52.9251
9.2280,30.4197,53.3771
9.2320,32.0726,54.0603
9.2360,33.4366,54.8344
9.2400,33.4366,54.8344
9.2440,33.4366,55.8027
9.2480,33.4366,56.3740
9.2520,35.0615,56.8423
9.2560,36.4486,57.4538
9.2600,36.4486,58.4372
9.2640,36.4486,58.9005
9.2680,36.4486,59.3465
9.2720,37.9403,60.0499
9.2760,39.4563,60.9299
9.2800,39.4563,61.3770
9.2840,39.4563,62.1381
9.2880,39.4563,62.9393
9.2920,41.1385,63.4335
9.2960,42.5399,63.7748
9.3000,42.5399,63.7899
9.3040,42.5399,64.7403
9.3080,42.5399,65.7283
9.3120,44.0708,66.4336
9.3160,45.5301,66.9150
9.3200,45.5301,67.3941
9.3240,45.5302,67.8710
9.3280,45.5303,68.7324
9.3320,47.0038,69.1391
9.3360,48.5192,69.1391
9.3400,48.5192,69.1391
9.3440,48.5192,69.1391
9.3480,48.5191,69.1391
9.3520,49.9237,69.1391
9.3560,51.2685,69.1391
9.3600,51.2685,69.1391
9.3640,51.2685,69.1391
9.3680,51.2685,69.1391
9.3720,52.4807,69.1391
9.3760,53.6512,69.1391
9.3800,53.6512,69.1391
9.3840,53.6512,69.1391
9.3880,53.6512,69.1391
9.3920,54.6985,69.1391
9.3960,55.7163,69.1391
9.4000,55.7163,69.1391
9.4040,55.7163,69.1391
9.4080,55.7163,69.1391
9.4120,56.5212,69.1391
9.4160,57.2959,69.1391
9.4200,57.2959,69.1391
9.4240,57.2958,69.1391
9.4280,57.2956,69.1391
9.4320,57.2957,69.1391
9.4360,57.2958,69.1391
9.4400,57.2957,69.1391
9.4440,57.2956,69.1391
9.4480,57.2957,69.1391
9.4520,57.2957,69.1391
9.4560,57.2957,69.1391
9.4600,57.2957,69.1391
9.4640,57.2957,69.1391
9.4680,57.2957,69.1391
9.4720,57.2957,69.1391
9.4760,57.2957,69.1391
9.4800,57.2957,69.1391
9.4840,57.2957,69.1391
9.4880,57.2957,69.1391
9.4920,57.2957,69.1391
9.4960,57.2957,69.1391
9.5000,57.2957,69.1391
9.5040,57.2957,69.1391
9.5080,57.2957,69.1391
9.5120,57.2957,69.1391
9.5160,57.2957,69.1391
9.5200,57.2957,69.1391
9.5240,57.2957,69.1391
9.5280,57.2957,69.1391
9.5320,57.2957,69.1391
9.5360,57.2957,69.1391
9.5400,57.2957,69.1391
9.5440,57.2956,69.1391
9.5480,57.2956,69.1391
9.5520,57.2957,69.1391
9.5560,57.2957,69.1391
9.5600,57.2957,69.1391
9.5640,57.2956,69.1391
9.5680,57.2957,69.1391
9.5720,57.2957,69.1391
9.5760,57.2957,69.1391
9.5800,57.2956,69.1391
9.5840,57.2957,69.1391
9.5880,57.2957,69.1391
9.5920,57.2957,69.1391
9.5960,57.2956,69.1391
9.6000,57.2957,69.1391
9.6040,57.2957,69.1391
9.6080,57.2957,69.1391
9.6120,57.2956,69.1391
9.6160,57.2957,69.1391
9.6200,57.2957,69.1391
9.6240,57.2956,69.1391
9.6280,57.2956,69.1391
9.6320,57.2957,69.1391
9.6360,57.2957,69.1391
9.6400,57.2957,69.1391
9.6440,57.2956,69.1391
9.6480,57.2957,69.1391
9.6520,57.2957,69.1391
9.6560,57.2957,69.1391
9.6600,57.2956,69.1391
9.6640,57.2957,69.1391
9.6680,57.2957,69.1391
9.6720,57.2957,69.1391
9.6760,57.2956,69.1391
9.6800,57.2957,69.1391
9.6840,57.2957,69.1391
9.6880,57.2957,69.1391
9.6920,57.2956,69.1391
9.6960,57.2957,69.1391
9.7000,57.2957,69.1391
9.7040,57.2957,69.1391
9.7080,57.2956,69.1391
9.7120,57.2956,69.1391
9.7160,57.2957,69.1391
9.7200,57.2957,69.1391
9.7240,57.2956,69.1391
9.7280,57.2957,69.1391
9.7320,57.2957,69.1391
9.7360,57.2957,69.1391
9.7400,57.2956,69.1391
9.7440,57.2957,69.1391
9.7480,57.2957,69.1391
9.7520,57.2957,69.1391
9.7560,57.2956,69.1391
9.7600,57.2957,69.1391
9.7640,57.2957,69.1391
9.7680,57.2957,69.1391
9.7720,57.2956,69.1391
9.7760,57.2956,69.1391
9.7800,57.2957,69.1391
9.7840,57.2957,69.1391
9.7880,57.2956,69.1391
9.7920,57.2956,69.1391
9.7960,57.2957,69.1391
9.8000,57.2957,69.1391
9.8040,57.2956,69.1391
9.8080,57.2957,69.1391
9.8120,57.2957,69.1391
9.8160,57.2957,69.1391
9.8200,57.2956,69.1391
9.8240,57.2957,69.1391
9.8280,57.2957,69.1391
9.8320,57.2957,69.1391
9.8360,57.2956,69.1391
9.8400,57.2957,69.1391
9.8440,57.2957,69.1391
9.8480,57.2957,69.1391
9.8520,57.2956,69.1391
9.8560,57.2956,69.1391
9.8600,57.2957,69.1391
9.8640,57.2957,69.1391
9.8680,57.2956,69.1391
9.8720,57.2956,69.1391
9.8760,57.2957,69.1391
9.8800,57.2957,69.1391
9.8840,57.2956,69.1391
9.8880,57.2957,69.1391
9.8920,57.2957,69.1391
9.8960,57.2957,69.1391
9.9000,57.2956,69.1391
9.9040,57.2957,69.1391
9.9080,57.2957,69.1391
9.9120,57.2956,69.1391
9.9160,57.2956,69.1391
9.9200,57.2957,69.1391
9.9240,57.2957,69.1391
9.9280,57.2957,69.1391
9.9320,57.2956,69.1391
9.9360,57.2957,69.1391
9.9400,57.2957,69.1391
9.9440,57.2957,69.1391
9.9480,57.2956,69.1391
9.9520,57.2957,69.1391
9.9560,57.2957,69.1391
9.9600,57.2957,69.1391
9.9640,57.2957,69.1391
9.9680,57.2957,69.1391
9.9720,57.2957,69.1391
9.9760,57.2957,69.1391
9.9800,57.2956,69.1391
9.9840,57.2957,69.1391
9.9880,57.2957,69.1391
9.9920,57.2957,69.1391
9.9960,57.2957,69.1391
10.0000,57.2956,69.1391
10.0040,57.2957,69.1391
10.0080,57.2957,69.1391
10.0120,57.2956,69.1391
10.0160,57.2957,69.1391
10.0200,57.2957,69.1391
10.0240,57.2956,69.1391
10.0280,57.2956,69.1391
10.0320,57.2957,69.1391
10.0360,57.2957,69.1391
10.0400,57.2957,69.1391
10.0440,57.2956,69.1391
10.0480,57.2957,69.1391
10.0520,57.2957,69.1391
10.0560,57.2956,69.1391
10.0600,57.2956,69.1391
10.0640,57.2956,69.1391
10.0680,57.2957,69.1391
10.0720,57.2957,69.1391
10.0760,57.2956,69.1391
10.0800,57.2957,69.1391
10.0840,57.2957,69.1391
10.0880,57.2957,69.1391
10.0920,57.2956,69.1391
10.0960,57.2957,69.1391
10.1000,57.2957,69.1391
10.1040,57.2957,69.1391
10.1080,57.2956,69.1391
10.1120,57.2957,69.1391
10.1160,57.2957,69.1391
10.1200,57.2957,69.1391
10.1240,57.2956,69.1391
10.1280,57.2957,69.1391
10.1320,57.2957,69.1391
10.1360,57.2957,69.1391
10.1400,57.2956,69.1391
10.1440,57.2956,69.1391
10.1480,57.2957,69.1391
10.1520,57.2957,69.1391
10.1560,57.2956,69.1391
10.1600,57.2956,69.1391
10.1640,57.2957,69.1391
10.1680,57.2957,69.1391
10.1720,57.2956,69.1391
10.1760,57.2956,69.1391
10.1800,57.2957,69.1391
10.1840,57.2957,69.1391
10.1880,57.2956,69.1391
10.1920,57.2956,69.1391
10.1960,57.2957,69.1391
10.2000,57.2957,69.1391
10.2040,57.2957,69.1391
10.2080,57.2957,69.1391
10.2120,57.2957,69.1391
10.2160,57.2957,69.1391
10.2200,57.2957,69.1391
10.2240,57.2957,69.1391
10.2280,57.2957,69.1391
10.2320,57.2957,69.1391
10.2360,57.2956,69.1391
10.2400,57.2957,69.1391
10.2440,57.2957,69.1391
10.2480,57.2956,69.1391
10.2520,57.2956,69.1391
10.2560,57.2956,69.1391
10.2600,57.2957,69.1391
10.2640,57.2957,69.1391
10.2680,57.2956,69.1391
10.2720,57.2957,69.1391
10.2760,57.2957,69.1391
10.2800,57.2957,69.1391
10.2840,57.2956,69.1391
10.2880,57.2956,69.1391
10.2920,57.2957,69.1391
10.2960,57.2956,69.1391
10.3000,57.2956,69.1391
10.3040,57.2957,69.1391
10.3080,57.2957,69.1391
10.3120,57.2957,69.1391
10.3160,57.2956,69.1391
10.3200,57.2957,69.1391
10.3240,57.2957,69.1391
10.3280,57.2957,69.1391
10.3320,57.2956,69.1391
10.3360,57.2957,69.1391
10.3400,57.2957,69.1391
10.3440,57.2956,69.1391
10.3480,57.2956,69.1391
10.3520,57.2957,69.1391
10.3560,57.2957,69.1391
10.3600,57.2957,69.1391
10.3640,57.2957,69.1391
10.3680,57.2957,69.1391
10.3720,57.2957,69.1391
10.3760,57.2956,69.1391
10.3800,57.2956,69.1391
10.3840,57.2956,69.1391
10.3880,57.2957,69.1391
10.3920,57.2956,69.1391
10.3960,57.2957,69.1391
10.4000,57.2956,69.1391
10.4040,57.2957,69.1391
10.4080,57.2956,69.1391
10.4120,57.2956,69.1391
10.4160,57.2956,69.1391
10.4200,57.2957,69.1391
10.4240,57.2956,69.1391
10.4280,57.2956,69.1391
10.4320,57.2956,69.1391
10.4360,57.2957,69.1391
10.4400,57.2957,69.1391
10.4440,57.2957,69.1391
10.4480,57.2957,69.1391
10.4520,57.2957,69.1391
10.4560,57.2957,67.8819
10.4600,57.2957,67.3510
10.4640,57.2956,67.3510
10.4680,57.2957,67.1029
10.4720,57.2957,65.6912
10.4760,57.2957,65.1333
10.4800,57.2956,64.3793
10.4840,57.2957,63.6047
10.4880,57.2957,63.0223
10.4920,57.2957,62.0730
10.4960,57.2956,61.5431
10.5000,57.2957,61.3907
10.5040,57.2957,61.0307
10.5080,57.2957,60.1051
10.5120,57.2957,59.6372
10.5160,57.2957,59.1778
10.5200,57.2957,58.4201
10.5240,57.2957,57.6302
10.5280,57.2957,57.0228
10.5320,57.2957,56.0995
10.5360,57.2957,55.5735
10.5400,57.2957,55.1434
10.5440,57.2957,54.5732
10.5480,57.2957,53.5644
10.5520,57.2957,53.0628
10.5560,57.2957,53.0464
10.5600,57.2957,52.3619
10.5640,57.2958,51.6337
10.5680,57.2958,51.0613
10.5720,57.2958,50.1010
10.5760,57.2957,49.6289
10.5800,57.2958,48.9230
10.5840,57.2957,48.0999
10.5880,57.2958,47.5737
10.5920,57.2957,47.0828
10.5960,57.2958,46.1615
10.6000,57.2957,45.8940
10.6040,57.2958,45.5028
10.6080,57.2957,44.4832
10.6120,57.2958,43.5216
10.6160,57.2957,43.5099
10.6200,57.2958,43.5099
10.6240,57.2957,42.8250
10.6280,57.2958,41.6124
10.6320,57.2958,41.1330
10.6360,57.2958,40.1337
10.6400,57.2958,39.5580
10.6440,56.8359,39.0973
10.6480,56.2249,38.5211
10.6520,56.2249,37.5258
10.6560,56.2249,37.0413
10.6600,56.2249,36.5771
10.6640,55.1291,36.3576
10.6680,53.6554,36.0815
10.6720,53.6554,35.1037
10.6760,53.6554,34.2516
10.6800,53.6554,33.6412
10.6840,53.6554,32.8496
10.6880,53.6554,32.0346
10.6920,53.6554,31.5727
10.6960,53.6554,31.0979
10.7000,53.6554,30.2364
10.7040,52.3394,29.5490
10.7080,50.6338,29.0834
10.7120,50.6338,28.6093
10.7160,50.6338,28.6093
10.7200,50.6338,27.8392
10.7240,50.6338,26.8977
10.7280,49.3577,26.0931
10.7320,47.5382,25.6019
10.7360,47.5382,25.1093
10.7400,47.5382,24.2722
10.7440,46.2366,23.5909
10.7480,44.5376,22.9599
10.7520,44.5376,22.0014
10.7560,44.5376,21.5353
10.7600,44.5376,21.4570
10.7640,43.1648,20.9020
10.7680,41.4601,20.0965
10.7720,41.4601,19.6287
10.7760,41.4601,19.1799
10.7800,41.4601,18.1086
10.7840,41.4601,17.6067
10.7880,40.0887,17.1251
10.7920,38.3162,16.5730
10.7960,38.3162,15.6031
10.8000,38.3162,15.0753
10.8040,38.3162,14.3422
10.8080,36.9575,13.5639
10.8120,35.1942,13.0015
10.8160,35.1942,12.0256
10.8200,35.1942,11.9205
10.8240,35.1942,11.9205
10.8280,33.8508,11.4553
10.8320,32.0910,10.0817
10.8360,32.0910,9.5931
10.8400,32.0910,9.1314
10.8440,32.0910,8.3573
10.8480,30.6727,7.5692
10.8520,29.0043,7.0620
10.8560,29.0043,6.0567
10.8600,29.0043,5.5388
10.8640,29.0043,5.3642
10.8680,27.6733,5.0652
10.8720,25.8523,4.1262
10.8760,25.8523,3.6627
10.8800,25.8523,2.7804
10.8840,25.8523,2.0890
10.8880,24.5223,1.6191
10.8920,22.7232,1.0955
10.8960,22.7232,0.0999
10.9000,22.7232,0.0000
10.9040,21.4391,0.0000
10.9080,19.6934,0.0000
10.9120,19.6934,0.0000
10.9160,19.6934,0.0000
10.9200,19.6934,0.0000
10.9240,19.6934,0.0000
10.9280,18.5258,0.0000
10.9320,17.0676,0.0000
10.9360,17.0676,0.0000
10.9400,17.0676,0.0000
10.9440,17.0676,0.0000
10.9480,16.1723,0.0000
10.9520,14.7919,0.0000
10.9560,14.7919,0.0000
10.9600,14.7919,0.0000
10.9640,14.1119,0.0000
10.9680,12.8197,0.0000
10.9720,12.8197,0.0000
10.9760,12.8197,0.0000
10.9800,12.8197,0.0000
10.9840,12.8197,0.0000
10.9880,12.0692,0.0000
10.9920,11.1104,0.0000
10.9960,11.1104,0.0000
11.0000,11.1104,0.0000
11.0040,11.1104,0.0000
11.0080,10.4626,0.0000
11.0120,9.6290,0.0000
11.0160,9.6290,0.0000
11.0200,9.6290,0.0000
11.0240,9.6290,0.0000
11.0280,9.1088,0.0000
11.0320,8.3451,0.0000
11.0360,8.3451,0.0000
11.0400,8.3451,0.0000
11.0440,8.3452,0.0000
11.0480,7.8929,0.0000
11.0520,7.2325,0.0000
11.0560,7.2325,0.0000
11.0600,7.2325,0.0000
11.0640,7.2325,0.0000
11.0680,7.0806,0.0000
11.0720,6.8755,0.0000
11.0760,6.8755,0.0000
11.0800,6.8755,0.0000
11.0840,6.8755,0.0000
11.0880,6.8755,0.0000
11.0920,6.8755,0.0000
11.0960,6.8755,0.0000
11.1000,6.8755,0.0000
11.1040,6.8755,0.0000
11.1080,6.8755,0.0000
11.1120,6.8755,0.0000
11.1160,6.8755,0.0000
11.1200,6.8755,0.0000
