t_mono_s,source,Thumb_rad,Index_rad,Middle_rad,Ring_rad,Little_rad,Rotate_rad
3446.330365,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.334394,sim,0.080000,0.120000,0.125827,0.125827,0.131655,0.000004
3446.338433,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000004
3446.342491,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.346288,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.350395,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.354368,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.358351,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.362386,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.366523,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.370436,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.374437,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.378318,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.382436,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.386389,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.390343,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.394406,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.398467,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.402579,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.406463,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.410378,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.414360,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.418347,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.422684,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.426404,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
